timestamp,level,A_in,A_out,velocity
3537,7.66047684468188,46,91,-0.331217264229256
3538,7.32925958045262,17,50,-0.226743620671551
3539,7.10251595978107,62,31,0.207019836429298
3540,7.30953579621037,79,42,0.241531142960005
3541,7.55106693917038,80,24,0.366734009517622
3542,7.917800948688,100,78,0.107619385479657
3543,8.02542033416766,69,92,-0.205357814844213
3544,7.82006251932345,9,96,-0.622352549307087
3545,7.19770997001636,30,63,-0.223175319827045
3546,6.97453465018932,99,27,0.482575432695386
3547,7.45711008288471,36,89,-0.372555049726614
3548,7.0845550331581,43,95,-0.344470625074596
3549,6.7400844080835,49,12,0.249691959716238
3550,6.98977636779974,66,52,0.0977703406421508
3551,7.08754670844189,17,25,-0.0528042825234355
3552,7.03474242591845,48,67,-0.122932137056846
3553,6.9118102888616,65,22,0.289679495333949
3554,7.20148978419555,47,96,-0.331739672407604
3555,6.86975011178795,15,77,-0.400631098353679
3556,6.46911901343427,94,26,0.464725199910242
3557,6.93384421334451,43,87,-0.282691729319468
3558,6.65115248402504,25,1,0.160312566609622
3559,6.81146505063466,11,37,-0.1657857032697
3560,6.64567934736496,69,79,-0.0416784744501264
3561,6.60400087291483,63,30,0.230345691270545
3562,6.83434656418538,65,3,0.413899256938326
3563,7.24824582112371,55,28,0.177676644430386
3564,7.4259224655541,83,52,0.196460165566359
3565,7.62238263112046,14,10,0.0234724681912295
3566,7.64585509931169,67,60,0.0266274162941665
3567,7.67248251560586,19,93,-0.525927657065141
3568,7.14655485854072,77,44,0.219240297722285
3569,7.36579515626301,63,86,-0.16693398395847
3570,7.19886117230454,42,58,-0.109633118294391
3571,7.08922805401015,90,63,0.181264032714743
3572,7.27049208672489,8,91,-0.56218463515558
3573,6.70830745156931,58,47,0.0861946543047518
3574,6.79450210587406,24,72,-0.304491759630174
3575,6.49001034624389,4,73,-0.429076632020256
3576,6.06093371422363,62,28,0.247089807144859
3577,6.30802352136849,67,37,0.220403158000856
3578,6.52842667936935,76,21,0.37500276355742
3579,6.90342944292677,92,92,0.0131118261531035
3580,6.91654126907987,68,19,0.329208920845289
3581,7.24575018992516,80,46,0.222923554300661
3582,7.46867374422582,17,24,-0.0520249707252453
3583,7.41664877350057,54,99,-0.318850735753437
3584,7.09779803774713,21,40,-0.126087862414403
3585,6.97171017533273,20,21,-0.00462437038395025
3586,6.96708580494878,64,92,-0.177438317634941
3587,6.78964748731384,11,0,0.0733333333333333
3588,6.86298082064717,21,22,-0.00293800609616395
3589,6.86004281455101,71,80,-0.0462841977278983
3590,6.81375861682311,99,1,0.653535783179351
3591,7.46729440000246,1,67,-0.454900378105317
3592,7.01239402189714,2,8,-0.0394365761369172
3593,6.97295744576022,33,33,0.00318213091524826
3594,6.97613957667547,2,95,-0.611038988145577
3595,6.36510058852989,2,88,-0.528360087140381
3596,5.83674050138951,89,99,0.0219992034497917
3597,5.8587397048393,85,66,0.184686830694612
3598,6.04342653553391,25,82,-0.319138793019465
3599,5.72428774251445,69,35,0.260995260983889
3600,5.98528300349834,6,14,-0.0423438900054515
3601,5.94293911349289,97,49,0.359998231420539
3602,6.30293734491343,87,17,0.476102477176026
3603,6.77903982208946,96,78,0.137612658793932
3604,6.91665248088339,11,69,-0.377439368048983
3605,6.53921311283441,81,48,0.238695731433009
3606,6.77790884426742,72,94,-0.12536951057996
3607,6.65253933368746,61,99,-0.222483015840511
3608,6.43005631784695,0,38,-0.235647035570178
3609,6.19440928227677,76,27,0.343747219578825
3610,6.5381565018556,59,75,-0.0773997895103544
3611,6.46075671234525,68,26,0.29154344425537
3612,6.75230015660062,22,73,-0.322199129535516
3613,6.4301010270651,43,79,-0.203233589886418
3614,6.22686743717868,86,40,0.3310391068585
3615,6.55790654403718,91,2,0.594086497991717
3616,7.1519930420289,52,70,-0.121455745671733
3617,7.03053729635717,57,65,-0.0495307929104037
3618,6.98100650344677,57,46,0.0775245395442885
3619,7.05853104299106,16,42,-0.171647466276311
3620,6.88688357671475,86,5,0.540767682571678
3621,7.42765125928643,94,41,0.34524107692836
3622,7.77289233621479,15,4,0.0716840927701043
3623,7.84457642898489,79,71,0.0209484121627565
3624,7.86552484114765,0,16,-0.114168733228476
3625,7.75135610791917,89,78,0.0422040431940015
3626,7.79356015111317,0,88,-0.624064089606143
3627,7.16949606150703,52,38,0.0921117665766015
3628,7.26160782808363,65,67,-0.0194681080455819
3629,7.24213972003805,16,45,-0.196890555725249
3630,7.0452491643128,58,82,-0.155994722704489
3631,6.88925444160831,61,4,0.380607827151254
3632,7.26986226875956,95,74,0.132832145427792
3633,7.40269441418735,99,39,0.392918645938512
3634,7.79561306012586,75,59,0.0815192712532028
3635,7.87713233137906,37,87,-0.374739770546646
3636,7.50239256083241,90,85,0.0125532954728163
3637,7.51494585630523,27,8,0.124647865361321
3638,7.63959372166655,19,35,-0.118220323798975
3639,7.52137339786758,9,20,-0.0784609526518672
3640,7.44291244521571,76,47,0.183603613939855
3641,7.62651605915557,92,100,-0.0855320702725818
3642,7.54098398888299,16,95,-0.552189800718443
3643,6.98879418816455,53,77,-0.153379938420107
3644,6.83541424974444,41,38,0.0271411838851386
3645,6.86255543362958,63,94,-0.190708404484993
3646,6.67184702914459,84,4,0.534527119461342
3647,7.20637414860593,25,9,0.106162684787467
3648,7.3125368333934,92,55,0.239836067416029
3649,7.55237290080943,42,4,0.252230179998959
3650,7.80460308080839,39,55,-0.130411600814759
3651,7.67419147999363,71,60,0.052241319932696
3652,7.72643279992633,26,34,-0.0663814189692387
3653,7.66005138095709,72,33,0.248688147275998
3654,7.90873952823309,62,16,0.298744798632158
3655,8.20748432686525,51,4,0.31063759885579
3656,8.51812192572104,58,24,0.206137971915374
3657,8.72425989763641,28,71,-0.355776639894679
3658,8.36848325774173,2,68,-0.492259231755639
3659,7.87622402598609,99,65,0.19576670034496
3660,8.07199072633105,4,84,-0.583177110039942
3661,7.48881361629111,77,58,0.112982261212942
3662,7.60179587750405,1,94,-0.648822100648698
3663,6.95297377685535,4,49,-0.294627510449139
3664,6.65834626640621,40,85,-0.273849352975171
3665,6.38449691343104,0,79,-0.487372180863753
3666,5.89712473256729,11,85,-0.421051158716284
3667,5.47607357385101,41,16,0.185443584546053
3668,5.66151715839706,82,54,0.242229229625939
3669,5.903746388023,31,16,0.11352702970482
3670,6.01727341772782,80,81,0.0550067972525587
3671,6.07228021498038,63,16,0.32487107911447
3672,6.39715129409485,16,36,-0.115747253892654
3673,6.2814040402022,7,6,0.0100888214244548
3674,6.29149286162665,56,6,0.336712416915822
3675,6.62820527854247,68,75,-0.0220471309963801
3676,6.60615814754609,80,2,0.520686750917922
3677,7.12684489846401,16,30,-0.0934669781041476
3678,7.03337792035986,39,84,-0.295242647517321
3679,6.73813527284254,49,9,0.268947507250426
3680,7.00708278009297,36,67,-0.201713780897428
3681,6.80536899919554,85,94,-0.0404399766522084
3682,6.76492902254333,44,74,-0.182586384156082
3683,6.58234263838725,66,69,0.00482230140768915
3684,6.58716493979494,80,68,0.104236952745664
3685,6.6914018925406,45,37,0.0638832461499569
3686,6.75528513869056,46,63,-0.0980979974209361
3687,6.65718714126962,85,31,0.369561821937709
3688,7.02674896320733,16,76,-0.395364814157586
3689,6.63138414904974,82,58,0.178912877250108
3690,6.81029702629985,88,67,0.153719890453344
3691,6.96401691675319,38,14,0.161432717304819
3692,7.12544963405801,66,23,0.286585085775877
3693,7.41203471983389,60,97,-0.264853228104639
3694,7.14718149172925,52,62,-0.0677623839204641
3695,7.07941910780879,58,60,-0.0117449886837086
3696,7.06767411912508,96,93,0.0231763047880364
3697,7.09085042391312,70,36,0.227350835036114
3698,7.31820125894923,75,27,0.31654907375053
3699,7.63475033269976,57,95,-0.284407773001483
3700,7.35034255969828,11,4,0.0460734152613465
3701,7.39641597495963,50,8,0.278579257001268
3702,7.6749952319609,40,29,0.0631244457940171
3703,7.73811967775492,12,32,-0.145843990946651
3704,7.59227568680827,71,59,0.0622592863554407
3705,7.65453497316371,79,33,0.295467562174048
3706,7.95000253533776,78,54,0.131915680327408
3707,8.08191821566517,98,5,0.617003445859166
3708,8.69892166152434,27,63,-0.300415221833892
3709,8.39850643969045,10,71,-0.462474334699776
3710,7.93603210499067,7,8,-0.0107597698750841
3711,7.92527233511559,71,81,-0.107582130362447
3712,7.81769020475314,44,3,0.272014162447805
3713,8.08970436720095,71,1,0.466062706326232
3714,8.55576707352718,33,53,-0.179817120840913
3715,8.37594995268627,17,87,-0.533906835950908
3716,7.84204311673536,76,46,0.179089236848697
3717,8.02113235358406,35,41,-0.0630792961721207
3718,7.95805305741194,78,67,0.0381623341425974
3719,7.99621539155454,46,58,-0.111780244554251
3720,7.88443514700029,89,55,0.200246189337291
3721,8.08468133633758,51,1,0.332732372162945
3722,8.41741370850053,67,78,-0.135501403120905
3723,8.28191230537963,73,11,0.40543742845653
3724,8.68734973383616,78,54,0.108571342590566
3725,8.79592107642673,13,95,-0.642994996953685
3726,8.15292607947305,71,53,0.0859950006010579
3727,8.23892108007411,86,17,0.448227538098949
3728,8.68714861817306,6,37,-0.241900581776438
3729,8.44524803639662,62,31,0.181457615249367
3730,8.62670565164599,45,69,-0.22332525212284
3731,8.40338039952315,33,78,-0.361531192069539
3732,8.04184920745361,83,54,0.162265170395373
3733,8.20411437784898,91,55,0.203043256074482
3734,8.40715763392346,53,64,-0.123961176593367
3735,8.28319645733009,6,11,-0.0412375402485404
3736,8.24195891708155,77,25,0.329309436863299
3737,8.57126835394485,34,10,0.151140340119639
3738,8.72240869406449,81,94,-0.178065514778068
3739,8.54434317928642,8,59,-0.391358142571203
3740,8.15298503671522,42,65,-0.195039853775102
3741,7.95794518294012,24,36,-0.0988955065428462
3742,7.85904967639727,70,13,0.373955786771345
3743,8.23300546316862,96,35,0.382551385716745
3744,8.61555684888537,96,97,-0.0950699985042697
3745,8.5204868503811,50,85,-0.306155106247612
3746,8.21433174413349,26,0,0.173333333333333
3747,8.38766507746682,64,40,0.128811717873847
3748,8.51647679534067,28,53,-0.211950553891199
3749,8.30452624144947,98,24,0.475787195084011
3750,8.78031343653348,62,85,-0.238771728731127
3751,8.54154170780235,47,77,-0.266902496248236
3752,8.27463921155411,79,88,-0.122790946610261
3753,8.15184826494385,47,80,-0.271277090840269
3754,7.88057117410358,34,86,-0.38777685135384
3755,7.49279432274974,2,88,-0.594316105557913
3756,6.89847821719183,74,51,0.160769875482752
3757,7.05924809267458,62,24,0.254285414568663
3758,7.31353350724324,15,20,-0.0358299271971112
3759,7.27770358004613,81,81,-0.0082533280403481
3760,7.26945025200578,39,60,-0.145795909756595
3761,7.12365434224919,72,22,0.333281001829915
3762,7.45693534407911,4,19,-0.104101418815475
3763,7.35283392526364,22,4,0.119400402597553
3764,7.47223432786119,2,100,-0.67588386099671
3765,6.79635046686448,98,91,0.0661542083701075
3766,6.86250467523459,98,60,0.263521492695979
3767,7.12602616793057,87,93,-0.0403647583391291
3768,7.08566140959144,99,54,0.30120924701118
3769,7.38687065660262,20,97,-0.529972426719467
3770,6.85689822988315,80,76,0.0398564030794917
3771,6.89675463296264,88,83,0.0455311685581115
3772,6.94228580152075,100,81,0.136121078578575
3773,7.07840688009933,71,26,0.300705485909638
3774,7.37911236600897,100,38,0.407002115158295
3775,7.78611448116727,77,39,0.236937253840222
3776,8.02305173500749,11,99,-0.6425087919935
3777,7.38054294301399,14,50,-0.248375980030693
3778,7.1321669629833,88,48,0.266286674688911
3779,7.39845363767221,33,98,-0.450864056854704
3780,6.94758958081751,80,33,0.317069182914994
3781,7.2646587637325,68,8,0.399251816857777
3782,7.66391058059028,0,8,-0.0560947144499092
3783,7.60781586614037,87,36,0.328826895360829
3784,7.9366427615012,46,2,0.292309319097607
3785,8.22895208059881,51,33,0.0973416751131107
3786,8.32629375571192,17,100,-0.627718246566622
3787,7.6985755091453,28,78,-0.36192791868461
3788,7.33664759046069,33,68,-0.242825134011389
3789,7.0938224564493,36,66,-0.198873742247689
3790,6.89494871420161,46,57,-0.0648879732656301
3791,6.83006074093598,66,9,0.38172362006378
3792,7.21178436099976,71,45,0.170656282715518
3793,7.38244064371528,20,86,-0.454510323550476
3794,6.9279303201648,52,90,-0.241971677851078
3795,6.68595864231372,76,39,0.257931269709782
3796,6.9438899120235,53,86,-0.210053388968212
3797,6.73383652305529,56,82,-0.152313728076328
3798,6.58152279497896,45,73,-0.160364203029439
3799,6.42115859194952,18,88,-0.425160623438378
3800,5.99599796851114,49,38,0.102861562757368
3801,6.09885953126851,85,85,0.0596477023752165
3802,6.15850723364373,67,66,0.0501271922480971
3803,6.20863442589183,0,22,-0.132974094899486
3804,6.07566033099234,6,36,-0.174128883440942
3805,5.9015314475514,94,63,0.260033402144855
3806,6.16156484969626,17,88,-0.415580305286881
3807,5.74598454440938,97,85,0.161963701233929
3808,5.90794824564331,89,53,0.284642287707757
3809,6.19259053335107,13,15,-0.00382451182854028
3810,6.18876602152253,19,7,0.0844567153305959
3811,6.27322273685313,57,23,0.239918958606293
3812,6.51314169545942,93,8,0.569927043806842
3813,7.08306873926626,53,74,-0.138217539473831
3814,6.94485119979243,37,50,-0.0809155961077171
3815,6.86393560368471,37,55,-0.110713426875141
3816,6.75322217680957,43,71,-0.169397726642649
3817,6.58382445016692,9,44,-0.217549484694522
3818,6.3662749654724,49,60,-0.0427194357668359
3819,6.32355552970556,93,77,0.1482792218942
3820,6.47183475159976,11,100,-0.549707676524975
3821,5.92212707507479,77,28,0.349955691945748
3822,6.27208276702054,45,21,0.172116979850722
3823,6.44419974687126,10,36,-0.156933975444
3824,6.28726577142726,50,37,0.107615596138381
3825,6.39488136756564,57,47,0.0897012293798905
3826,6.48458259694553,78,85,-0.0103391641379178
3827,6.47424343280761,100,56,0.317669748336134
3828,6.79191318114374,42,11,0.209055143252351
3829,7.00096832439609,78,53,0.17079803252197
3830,7.17176635691806,63,67,-0.0289190255047298
3831,7.14284733141333,88,20,0.453036173179477
3832,7.59588350459281,100,92,0.0254631136672199
3833,7.62134661826003,1,86,-0.59408141724052
3834,7.02726520101951,18,63,-0.296179043656546
3835,6.73108615736296,49,8,0.275398926336757
3836,7.00648508369972,74,94,-0.126347519502445
3837,6.88013756419728,19,28,-0.0555750610246019
3838,6.82456250317268,72,19,0.357042130364686
3839,7.18160463353737,52,18,0.225946895991669
3840,7.40755152952904,89,98,-0.0780957815651126
3841,7.32945574796393,7,28,-0.14377993260369
3842,7.18567581536024,89,75,0.0901367247180833
3843,7.27581254007832,42,6,0.239395918693135
3844,7.51520845877146,30,49,-0.139039896321706
3845,7.37616856244975,95,17,0.517199404027523
3846,7.89336796647727,74,17,0.371741484822688
3847,8.26510945129996,75,57,0.0796481652309632
3848,8.34475761653092,75,43,0.180883151829677
3849,8.5256407683606,21,13,0.0421572402214419
3850,8.56779800858204,29,94,-0.516426646659851
3851,8.05137136192219,48,95,-0.368532220947238
3852,7.68283914097495,87,4,0.551905815298815
3853,8.23474495627377,31,33,-0.0361044671503009
3854,8.19864048912347,19,64,-0.342796970135959
3855,7.85584351898751,57,32,0.151851052180816
3856,8.00769457116833,87,7,0.529449468867222
3857,8.53714404003555,100,79,0.0715599130412274
3858,8.60870395307678,87,42,0.261887159514915
3859,8.8705911125917,12,34,-0.182572796224832
3860,8.68801831636687,48,95,-0.403845856401735
3861,8.28417245996514,60,46,0.060252992853016
3862,8.34442545281816,71,57,0.050329049550044
3863,8.3947545023682,69,16,0.340791923256776
3864,8.73554642562498,84,98,-0.18935265970605
3865,8.54619376591893,84,53,0.160474909870559
3866,8.70666867578949,28,48,-0.179575566719641
3867,8.52709310906985,24,9,0.092255167412453
3868,8.6193482764823,14,30,-0.134073039510566
3869,8.48527523697173,88,13,0.489126988351097
3870,8.97440222532283,40,27,0.0565836138467846
3871,9.03098583916961,76,77,-0.0948845330138975
3872,8.93610130615571,100,27,0.457161258435717
3873,9.39326256459143,80,63,0.0286344138816559
3874,9.42189697847309,66,30,0.199202221471374
3875,9.62109919994446,38,2,0.23706614242654
3876,9.858165342371,42,71,-0.306398283566343
3877,9.55176705880466,11,75,-0.533905191398257
3878,9.0178618674064,31,32,-0.0430952086805252
3879,8.97476665872587,10,77,-0.532474729413095
3880,8.44229192931278,21,99,-0.600336489745418
3881,7.84195543956736,47,62,-0.128180758922582
3882,7.71377468064478,12,60,-0.342558231218078
3883,7.3712164494267,63,67,-0.0374934600461963
3884,7.3337229893805,66,51,0.0929762769354122
3885,7.42669926631591,19,53,-0.237095482794923
3886,7.18960378352099,51,85,-0.230505436055538
3887,6.95909834746545,4,9,-0.0323830244888481
3888,6.9267153229766,9,37,-0.181965929598395
3889,6.74474939337821,10,43,-0.209295061198176
3890,6.53545433218003,39,6,0.222352563449734
3891,6.75780689562976,62,74,-0.0622305731721294
3892,6.69557632245763,31,72,-0.253008147207876
3893,6.44256817524975,67,12,0.372146802072974
3894,6.81471497732272,74,89,-0.0820391104730982
3895,6.73267586684962,59,61,0.00235114219225864
3896,6.73502700904188,67,16,0.344088490418912
3897,7.07911549946079,62,11,0.340293379498432
3898,7.41940887895922,83,22,0.402439184181004
3899,7.82184806314022,93,2,0.605782141434366
3900,8.42763020457459,0,88,-0.657327609319876
3901,7.77030259525471,66,26,0.255987891155714
3902,8.02629048641042,95,33,0.394655145694938
3903,8.42094563210536,68,21,0.296552650537577
3904,8.71749828264294,20,33,-0.118661410566434
3905,8.59883687207651,43,57,-0.144735490441737
3906,8.45410138163477,20,97,-0.592711411398318
3907,7.86138997023645,49,74,-0.201177575578441
3908,7.66021239465801,2,93,-0.638554796404191
3909,7.02165759825382,81,86,-0.0278004863790982
3910,6.99385711187472,59,75,-0.100468934068063
3911,6.89338817780666,46,69,-0.143038301380072
3912,6.75034987642659,86,67,0.143092761546108
3913,6.8934426379727,95,49,0.31397585428343
3914,7.20741849225613,85,99,-0.0989438811850653
3915,7.10847461107106,22,47,-0.166313803080561
3916,6.9421608079905,11,92,-0.529254035554066
3917,6.41290677243643,13,81,-0.41466040324271
3918,5.99824636919372,38,5,0.223877009847287
3919,6.22212337904101,100,47,0.382130760657997
3920,6.60425413969901,67,10,0.383446824962061
3921,6.98770096466107,100,98,0.0218295313244422
3922,7.00953049598551,39,91,-0.340086235391831
3923,6.66944426059368,7,93,-0.5454254882192
3924,6.12401877237448,9,68,-0.346858121806648
3925,5.77716065056783,41,32,0.0900991625616643
3926,5.86725981312949,2,50,-0.276364628584068
3927,5.59089518454542,43,68,-0.0929838869008434
3928,5.49791129764458,6,8,-0.00408269563271984
3929,5.49382860201186,94,74,0.219139769286026
3930,5.71296837129789,14,86,-0.394906081644445
3931,5.31806228965345,82,9,0.49836539807657
3932,5.81642768773002,14,44,-0.159919874997594
3933,5.65650781273243,79,20,0.413989216912517
3934,6.07049702964495,22,51,-0.156490373079161
3935,5.91400665656579,45,92,-0.236256251106187
3936,5.6777504054596,43,48,0.0154564011729118
3937,5.69320680663251,92,22,0.488767695849496
3938,6.18197450248201,1,15,-0.0837098731551271
3939,6.09826462932688,78,75,0.0726627920641365
3940,6.17092742139102,59,38,0.164682034110725
3941,6.33560945550175,39,71,-0.175569224322552
3942,6.1600402311792,67,26,0.290425355900576
3943,6.45046558707978,3,70,-0.415085414034991
3944,6.03538017304479,96,81,0.160596713175698
3945,6.19597688622049,34,40,-0.0147405758780902
3946,6.1812363103424,13,92,-0.467593852725708
3947,5.71364245761669,7,12,-0.0214659471979204
3948,5.69217651041877,22,35,-0.0514782943253292
3949,5.64069821609344,60,91,-0.11157285655598
3950,5.52912535953746,75,45,0.250930919802115
3951,5.78005627933958,67,69,0.0514165706267249
3952,5.8314728499663,66,60,0.0939746735259853
3953,5.92544752349229,68,70,0.0447163733210783
3954,5.97016389681337,88,41,0.345974567246128
3955,6.3161384640595,46,99,-0.299311029096607
3956,6.01682743496289,38,3,0.235618519099013
3957,6.2524459540619,49,47,0.0411108442555802
3958,6.29355679831748,75,11,0.432845510525609
3959,6.72640230884309,33,86,-0.330855328262676
3960,6.39554698058041,16,23,-0.0354051911521466
3961,6.36014178942826,48,25,0.166197258978359
3962,6.52633904840662,25,28,-0.00884473426561481
3963,6.51749431414101,89,88,0.042265273405328
3964,6.55975958754634,87,60,0.202518229432434
3965,6.76227781697877,56,50,0.0518554291109962
3966,6.81413324608977,32,77,-0.284430729892877
3967,6.52970251619689,75,55,0.155117394778293
3968,6.68481991097518,87,74,0.10809787759606
3969,6.79291778857124,67,8,0.395064999011814
3970,7.18798278758305,94,58,0.237441406786124
3971,7.42542419436917,97,40,0.372161450303328
3972,7.7975856446725,27,6,0.137435395996671
3973,7.93502104066917,71,18,0.344134855490589
3974,8.27915589615976,78,6,0.475702864454347
3975,8.75485876061411,98,85,0.0024534898084927
3976,8.7573122504226,7,66,-0.458814163305259
3977,8.29849808711734,4,28,-0.180371442502727
3978,8.11812664461461,12,3,0.0581372772942042
3979,8.17626392190881,97,64,0.178051157959151
3980,8.35431507986796,91,87,-0.0394744618663751
3981,8.31484061800158,57,23,0.209712490698868
3982,8.52455310870045,28,67,-0.317557838494998
3983,8.20699527020545,17,3,0.0913123999860657
3984,8.29830767019152,91,97,-0.110561655330786
3985,8.18774601486073,51,4,0.310684318723068
3986,8.4984303335838,53,67,-0.14988076132692
3987,8.34854957225688,16,79,-0.479792946123941
3988,7.86875662613294,1,68,-0.478684103531839
3989,7.3900725226011,4,4,-0.000694276001571286
3990,7.38937824659953,100,38,0.40675445211796
3991,7.79613269871749,69,88,-0.164202627599948
3992,7.63193007111754,15,52,-0.263584810146529
3993,7.36834526097101,100,96,0.0113288752356484
3994,7.37967413620666,93,25,0.449159137992898
3995,7.82883327419956,100,26,0.481723655235918
3996,8.31055692943548,95,9,0.566721695153437
3997,8.87727862458892,62,76,-0.173879667898926
3998,8.70339895668999,28,36,-0.0879480420850004
3999,8.61545091460499,9,67,-0.44772469673109
4000,8.1677262178739,63,40,0.127317810352016
4001,8.29504402822592,6,57,-0.381354854734772
4002,7.91368917349115,65,27,0.239884207460408
4003,8.15357338095156,60,29,0.188049009583888
4004,8.34162239053545,15,21,-0.0558092526577569
4005,8.28581313787769,89,93,-0.0936361452406622
4006,8.19217699263703,30,86,-0.430512777961814
4007,7.76166421467522,95,73,0.117070818351818
4008,7.87873503302704,14,5,0.0576154505396324
4009,7.93635048356667,54,26,0.173359076205623
4010,8.10970955977229,80,2,0.518768214279661
4011,8.62847777405195,39,88,-0.407518543504512
4012,8.22095923054744,96,77,0.0741606278096237
4013,8.29511985835706,69,44,0.134741661892425
4014,8.42986152024949,84,49,0.193924511734706
4015,8.6237860319842,3,53,-0.381885907531298
4016,8.2419001244529,20,87,-0.507066810416219
4017,7.73483331403668,58,58,-0.0225583299014096
4018,7.71227498413527,61,0,0.406666666666667
4019,8.11894165080194,22,25,-0.0355348236898022
4020,8.08340682711214,13,0,0.0866666666666667
4021,8.17007349377881,7,32,-0.187523635699761
4022,7.98254985807905,69,48,0.114093947492123
4023,8.09664380557117,32,78,-0.35409860177583
4024,7.74254520379534,46,7,0.257244246137924
4025,7.99978944993326,7,56,-0.357471430637496
4026,7.64231801929576,50,4,0.305339489716249
4027,7.94765750901201,37,41,-0.0479318753831172
4028,7.89972563362889,24,67,-0.319473347232412
4029,7.58025228639648,33,79,-0.329829160015301
4030,7.25042312638118,70,2,0.453164579474128
4031,7.70358770585531,7,8,-0.00962418371406848
4032,7.69396352214124,100,74,0.14641579029215
4033,7.84037931243339,9,67,-0.417055700923879
4034,7.42332361150951,36,62,-0.185400709407739
4035,7.23792290210177,68,20,0.318473286251313
4036,7.55639618835308,65,20,0.294433936931943
4037,7.85083012528502,82,90,-0.0947275125898234
4038,7.7561026126952,42,97,-0.405661490488291
4039,7.35044112220691,65,25,0.262957276095149
4040,7.61339839830206,90,22,0.446428942637185
4041,8.05982734093925,15,27,-0.0958247810974942
4042,7.96400255984176,60,58,-0.0173214086100418
4043,7.94668115123172,51,27,0.146012006402101
4044,8.09269315763382,92,38,0.336981716156638
4045,8.42967487379046,22,97,-0.578002863424697
4046,7.85167201036576,57,100,-0.33271147022389
4047,7.51896054014187,36,36,-0.00917525173378798
4048,7.50978528840808,87,10,0.51084221136039
4049,8.02062749976847,19,28,-0.0757529838838177
4050,7.94487451588465,80,85,-0.0772768349249773
4051,7.86759768095967,47,63,-0.136285478941927
4052,7.73131220201774,18,74,-0.401954340428115
4053,7.32935786158963,55,62,-0.0550326446926966
4054,7.27432521689693,74,78,-0.0344453139397178
4055,7.23987990295721,50,24,0.171471047686595
4056,7.41135095064381,14,50,-0.249352866263588
4057,7.16199808438022,88,99,-0.076034712743898
4058,7.08596337163632,41,35,0.0407768674777535
4059,7.12674023911407,13,91,-0.520399192725699
4060,6.60634104638837,81,55,0.192212078894253
4061,6.79855312528262,88,38,0.341414693190418
4062,7.13996781847304,70,31,0.259597395817165
4063,7.39956521429021,85,42,0.279123900553833
4064,7.67868911484404,58,48,0.0496595713453933
4065,7.72834868618943,15,29,-0.104496783395592
4066,7.62385190279384,27,54,-0.197297960886976
4067,7.42655394190686,73,46,0.170952802099136
4068,7.597506744006,90,16,0.488470165984303
4069,8.0859769099903,9,30,-0.158052045643465
4070,7.92792486434684,89,57,0.184449479482654
4071,8.11237434382949,47,55,-0.0872947801716894
4072,8.0250795636578,95,63,0.177720757407636
4073,8.20280032106544,84,56,0.149081505964849
4074,8.35188182703029,91,8,0.547262767491284
4075,8.89914459452157,53,99,-0.412803916906978
4076,8.48634067761459,70,99,-0.276196512500724
4077,8.21014416511387,97,86,0.0152398058185214
4078,8.22538397093239,10,51,-0.308243319154876
4079,7.91714065177751,27,86,-0.43635107535805
4080,7.48078957641946,32,52,-0.14533965267336
4081,7.3354499237461,76,27,0.322918485590755
4082,7.65836840933686,67,83,-0.135031189259931
4083,7.52333722007693,40,25,0.0935596990300598
4084,7.61689691910699,33,32,-0.00344568157448199
4085,7.61345123753251,47,2,0.299372262410828
4086,7.91282349994334,4,19,-0.109454235586457
4087,7.80336926435688,26,68,-0.309306070448844
4088,7.49406319390804,26,81,-0.386044953553588
4089,7.10801824035445,10,97,-0.579242896196741
4090,6.52877534415771,64,24,0.276187841841415
4091,6.80496318599913,86,38,0.327917606810961
4092,7.13288079281009,48,57,-0.0604776979137194
4093,7.07240309489637,2,0,0.0133333333333333
4094,7.0857364282297,32,8,0.160178755667865
4095,7.24591518389757,40,93,-0.36091079940112
4096,6.88500438449645,21,87,-0.426533365036978
4097,6.45847101945947,64,49,0.121833081064975
4098,6.58030410052445,85,0,0.566666666666667
4099,7.14697076719112,80,71,0.0587549418843536
4100,7.20572570907547,9,77,-0.457612941656926
4101,6.74811276741854,4,96,-0.589652261643577
4102,6.15846050577496,1,4,-0.0173658937282521
4103,6.14109461204671,21,74,-0.303673057644459
4104,5.83742155440225,95,63,0.269724801404396
4105,6.10714635580665,73,30,0.307537995302365
4106,6.41468435110902,73,45,0.208095538659224
4107,6.62277988976824,93,16,0.518644959674
4108,7.14142484944224,58,17,0.273096456894711
4109,7.41452130633695,21,10,0.0714426860164449
4110,7.48596399235339,38,73,-0.250425990016179
4111,7.23553800233721,60,4,0.373034131649803
4112,7.60857213398701,45,11,0.223247487587921
4113,7.83181962157493,54,37,0.0967444560119997
4114,7.92856407758693,70,94,-0.207669376317613
4115,7.72089470126932,51,5,0.304764881055312
4116,8.02565958232463,82,54,0.156122804626059
4117,8.18178238695069,13,65,-0.389483535993834
4118,7.79229885095686,23,37,-0.109028686073218
4119,7.68327016488364,62,47,0.0832141446009288
4120,7.76648430948457,21,77,-0.404778604615035
4121,7.36170570486954,51,87,-0.253532492910253
4122,7.10817321195929,26,78,-0.346065740362994
4123,6.7621074715963,36,39,-0.0107482805742056
4124,6.75135919102209,17,44,-0.169242728726286
4125,6.5821164622958,89,97,-0.0184231158118097
